id,year,title,p_painted,painted
29293,2006,House of the Dead 2,0.274,0
15262,2008,Boogeyman 3,0.1591,0
526052,2020,Becoming,0.0034,0
463843,2019,Sweetheart,0.0467,0
241257,2015,Regression,0.0154,0
10016,2001,Ghosts of Mars,0.142,0
9022,2006,All the Boys Love Mandy Lane,0.1344,0
457041,2018,Elizabeth Harvest,0.1813,0
10213,1999,From Dusk Till Dawn 3: The Hangman's Daughter,0.2917,0
291413,2016,Within,0.3417,0
30926,1996,Pinocchio's Revenge,0.4979,0
290999,2014,Wyrmwood: Road of the Dead,0.1219,0
17456,2007,BloodRayne 2: Deliverance,0.1008,0
1683,2007,The Reaping,0.3692,0
982752,2022,American Carnage,0.0833,0
14913,2007,Boogeyman 2,0.0294,0
416572,2015,Joker's Poltergeist,0.2009,0
12483,2004,Riding the Bullet,0.0298,0
29161,1985,Phenomena,0.2023,0
74725,2011,Kill List,0.0486,0
567971,2020,Vampires vs. the Bronx,0.8128,1
1027873,2022,Haunted Connecticut,0.0551,0
25751,1998,Children of the Corn V: Fields of Terror,0.1075,0
252529,2013,Another Me,0.0175,0
409164,2016,Boys in the Trees,0.0059,0
597856,2019,Critters Attack!,0.5951,1
484437,2019,The Hole in the Ground,0.3074,0
196830,2013,Stranded,0.0214,0
13122,1991,The People Under the Stairs,0.1725,0
610704,2019,The 16th Episode,0.1442,0
573,1972,Frenzy,0.8151,1
639250,2020,The Voices,0.0648,0
19064,1985,Once Bitten,0.2218,0
746817,2020,The Call,0.0642,0
333357,2017,Stephanie,0.0207,0
28942,1979,The Brood,0.0807,0
552660,2018,No Escape Room,0.0115,0
8852,1987,Prince of Darkness,0.1149,0
11980,1995,The Prophecy,0.0599,0
670266,2020,Tremors: Shrieker Island,0.4812,0
545302,2019,Bundy and the Green River Killer,0.4031,0
443319,2017,Phoenix Forgotten,0.0071,0
552322,2022,The Huntress: Rune of the Dead,0.2173,0
25749,1995,Children of the Corn III: Urban Harvest,0.0962,0
63749,2011,Swamp Shark,0.0893,0
1450,2009,Blood: The Last Vampire,0.5573,1
407627,2016,Ice Sharks,0.4207,0
21143,1962,The Day of the Triffids,0.8977,1
614204,2019,Witches in the Woods,0.4382,0
19066,2008,Rest Stop: Don't Look Back,0.092,0
39874,1981,My Bloody Valentine,0.6774,1
257345,2016,The Darkness,0.0312,0
12619,2000,Cherry Falls,0.3858,0
83896,2011,Sand Sharks,0.2415,0
537788,2019,Daniel Isn't Real,0.3902,0
802851,2022,Charles,0.4234,0
363689,2015,The Unspoken,0.1355,0
40377,1990,Psycho IV: The Beginning,0.0326,0
939914,2022,Glorious,0.4504,0
10854,2006,Wicked Little Things,0.1533,0
51248,2011,11-11-11,0.2888,0
463684,2019,Velvet Buzzsaw,0.5087,1
100669,2008,Shark Swarm,0.3542,0
586595,2019,After Midnight,0.9269,1
198210,2013,Evidence,0.003,0
306966,2016,Summer Camp,0.0096,0
433002,2017,Amityville Exorcism,0.0703,0
653765,2019,A Nasty Piece of Work,0.4329,0
9976,2004,Satan's Little Helper,0.8017,1
48374,1995,Piranha,0.5683,1
11348,2005,Fragile,0.1975,0
9638,1979,Phantasm,0.9454,1
293452,2016,The Disappointments Room,0.0473,0
26932,1977,The Island of Dr. Moreau,0.4433,0
1730,2006,Inland Empire,0.063,0
440444,2018,Piercing,0.9431,1
24948,2008,Zombies! Zombies! Zombies!,0.2322,0
552938,2018,Cucuy: The Boogeyman,0.1329,0
14237,1994,Brainscan,0.2664,0
11601,1999,Stir of Echoes,0.0209,0
15641,2008,Vacancy 2: The First Cut,0.0006,0
283686,2014,Out of the Dark,0.0947,0
49787,2010,The Reef,0.0326,0
8997,2006,Hollow Man II,0.6004,1
595216,2019,Play or Die,0.1916,0
410988,2016,The Stakelander,0.0622,0
969701,2022,They Crawl Beneath,0.1798,0
23966,2008,Deadgirl,0.0411,0
505063,2018,Await Further Instructions,0.1121,0
480403,2017,Stickman,0.3863,0
117942,2012,Girls Gone Dead,0.0511,0
421049,2016,The Watcher,0.4998,0
500535,2018,Seven in Heaven,0.0216,0
57812,2011,51,0.1649,0
10163,1992,The Lawnmower Man,0.2783,0
982620,2022,Maneater,0.6624,1
137145,2011,247°F,0.0979,0
211067,2013,The Sacrament,0.0111,0
14456,2007,Shrooms,0.0761,0
511491,2019,My Soul to Keep,0.1518,0
101176,2012,The Butterfly Room,0.4039,0
1005776,2022,V/H/S/99,0.3646,0
503125,2019,Little Monsters,0.3704,0
11071,1954,Them!,0.9721,1
22681,2009,Homecoming,0.064,0
8555,2004,Creep,0.4525,0
469721,2017,The Cured,0.0518,0
26278,1957,Quatermass 2,0.8301,1
265016,2014,Extraterrestrial,0.0283,0
472338,2017,Victor Crowley,0.1518,0
920081,2021,Megaboa,0.1983,0
13564,2007,Return to House on Haunted Hill,0.3813,0
510388,2019,Villains,0.6426,1
55888,2000,Ed Gein,0.0396,0
961427,2022,Spirit Halloween: The Movie,0.0607,0
60575,2010,Prowl,0.259,0
407620,2016,Planet of the Sharks,0.4468,0
361159,2015,Navy Seals vs. Zombies,0.1381,0
14853,2009,Screamers: The Hunting,0.0893,0
18442,2004,Decoys,0.1467,0
359245,2015,Even Lambs Have Teeth,0.3751,0
8617,2008,Prom Night,0.1169,0
13489,2008,Lost Boys: The Tribe,0.1523,0
9544,2002,FearDotCom,0.014,0
14126,2007,Catacombs,0.1524,0
245627,2016,Abattoir,0.2924,0
224815,2013,Skinwalker Ranch,0.0809,0
760875,2021,The Devil Below,0.1572,0
419639,2016,The Thinning,0.0706,0
16167,2008,From Within,0.0849,0
671725,2021,Chompy & The Girls,0.9069,1
63188,2001,Soulkeeper,0.2409,0
8968,2005,Boogeyman,0.1135,0
5857,2007,I Know Who Killed Me,0.1012,0
530076,2019,Corporate Animals,0.0957,0
294562,2015,Lavalantula,0.0378,0
407559,2016,I Am the Pretty Thing That Lives in the House,0.0102,0
395982,2017,Prevenge,0.0266,0
461955,2017,Rakka,0.464,0
14458,2006,Altered,0.3063,0
190847,2013,The Last Days on Mars,0.0162,0
25103,1957,Night of the Demon,0.6971,1
59762,1990,Silent Night Deadly Night 4: Initiation,0.099,0
531145,2018,Boarding School,0.1221,0
5072,2006,Severance,0.0233,0
10496,1999,Bats,0.2639,0
312791,2014,GirlHouse,0.272,0
153738,2013,Frankenstein's Army,0.2573,0
18573,1953,House of Wax,0.9405,1
135812,2012,Dracula 3D,0.6236,1
29896,2008,Never Cry Werewolf,0.5845,1
11336,1983,The Dead Zone,0.1187,0
121248,2010,Halloween: The Inside Story,0.0761,0
289239,2014,Mostly Ghostly: Have You Met My Ghoulfriend?,0.3246,0
11058,2004,Godsend,0.0475,0
214597,2013,Fright Night 2: New Blood,0.1532,0
347642,2015,Bite,0.0305,0
877436,2021,The Hunt,0.1208,0
513268,2020,Body Cam,0.014,0
323665,2015,Ava's Possessions,0.0605,0
101179,2012,Truth or Dare,0.0528,0
280005,2014,Blood Moon,0.7522,1
539549,2018,I'll Take Your Dead,0.0159,0
339994,2016,The Good Neighbor,0.0566,0
380565,2016,Home Invasion,0.0182,0
97589,2012,Red Clover,0.8793,1
418588,2017,Day of Reckoning,0.0422,0
22175,2009,The Shortcut,0.0136,0
18498,1985,Ghoulies,0.3067,0
551808,2019,Black Christmas,0.0054,0
43552,2010,Vanishing on 7th Street,0.0488,0
401410,2019,Prey,0.0555,0
515411,2018,Why Hide?,0.0267,0
371560,2016,The Eyes of My Mother,0.0254,0
496274,2018,The Thinning: New World Order,0.1484,0
548064,2019,You Might Be the Killer,0.1911,0
854748,2022,Ghost Track,0.1018,0
17577,2009,The Devil's Tomb,0.1214,0
40147,1997,Night of the Demons III,0.0599,0
789413,2021,Bram Stoker's Van Helsing,0.1463,0
529962,2018,The Perfection,0.1971,0
899294,2022,Frank and Penelope,0.0513,0
173672,2009,Hunger,0.1846,0
70084,1983,The Prey,0.7525,1
24836,2001,August Underground,0.4367,0
407531,2017,Bedeviled,0.0164,0
9011,2000,The Prophecy 3: The Ascent,0.0205,0
241855,2014,Spring,0.0729,0
413857,2017,Tragedy Girls,0.0492,0
39341,2006,Big Bad Wolf,0.57,1
10972,2001,Session 9,0.028,0
711963,2021,Coming Home in the Dark,0.0406,0
513857,2018,The Nanny,0.3928,0
23410,2009,The Thaw,0.3297,0
41215,2010,Black Death,0.0555,0
412766,2016,Sam Was Here,0.0484,0
42196,1956,The Bad Seed,0.3213,0
13550,1980,The Changeling,0.6258,1
146229,2014,Kristy,0.0183,0
13025,2008,Diary of the Dead,0.0218,0
15052,2009,The Lodger,0.0339,0
253306,2014,Housebound,0.0296,0
75761,2013,John Dies at the End,0.0692,0
558655,2018,Flesh & Blood,0.4645,0
160070,2012,Apartment 1303 3D,0.0524,0
30384,2006,Zombies Anonymous: Last Rites of the Dead,0.4492,0
254194,2014,Starry Eyes,0.0318,0
244316,2015,Into the Grizzly Maze,0.1748,0
553141,2019,The Head Hunter,0.4611,0
480210,2017,Truth or Dare,0.073,0
29960,1972,Vampire Circus,0.8894,1
37865,1990,Buried Alive,0.1164,0
52454,2010,Mega Shark vs. Crocosaurus,0.4369,0
624779,2019,VFW,0.2616,0
532635,2018,The Golem,0.0882,0
234212,2015,Demonic,0.1569,0
97795,2011,Apartment 143,0.0168,0
12485,1999,Candyman: Day of the Dead,0.0779,0
503752,2018,What Keeps You Alive,0.0389,0
215830,2013,Open Grave,0.2324,0
17102,1966,Dracula: Prince of Darkness,0.5846,1
84907,2012,Playback,0.0481,0
16307,1973,The Wicker Man,0.9521,1
561546,2018,Nazi Overlord,0.5765,1
18616,2008,No Man's Land: The Rise of Reeker,0.0744,0
363111,2016,Wolves at the Door,0.0243,0
744746,2022,Caveat,0.0773,0
996581,2022,Raven's Hollow,0.1109,0
18044,2008,Ogre,0.3915,0
353686,2015,Visions,0.1302,0
583116,2021,The House Next Door: Meet the Blacks 2,0.5208,1
548859,2017,Realms,0.3348,0
385737,2016,Always Shine,0.274,0
12192,2008,Pathology,0.0868,0
15762,1986,Night of the Creeps,0.6608,1
663866,2021,Censor,0.0051,0
199578,2013,Patrick,0.0377,0
40168,1988,Scarecrows,0.4491,0
70345,1973,Sssssss,0.0519,0
14033,2001,Soul Survivors,0.0249,0
16611,2008,Blackout,0.0332,0
157115,2013,Jug Face,0.1642,0
81840,2004,Orgasm Torture in Satan's Rape Clinic,0.1631,0
19592,2004,Dead Birds,0.0946,0
17209,2004,Madhouse,0.1224,0
244610,2013,The Den,0.0152,0
10391,2000,Bless the Child,0.1491,0
22455,1994,Body Melt,0.7263,1
80384,2012,Breaking Wind,0.3488,0
18882,2005,Man-Thing,0.1,0
41275,2000,Python,0.0871,0
483987,2017,Gnaw,0.0545,0
27179,1958,It! The Terror from Beyond Space,0.9649,1
172828,2013,Bad Milo!,0.3928,0
265018,2014,Indigenous,0.0567,0
227094,2013,The Returned,0.192,0
27723,2000,Psycho Beach Party,0.0273,0
27214,1983,Amityville 3-D,0.2941,0
276488,2014,Let Us Prey,0.649,1
55547,2001,Route 666,0.0328,0
24124,1981,The Burning,0.8772,1
44809,2010,Dinocroc vs. Supergator,0.435,0
22244,1989,Society,0.2738,0
391626,2016,The Offering,0.1275,0
398798,2017,The Night Watchmen,0.2216,0
586461,2020,Swallow,0.0779,0
459947,2017,Jackals,0.4225,0
526224,2018,Big Legend,0.2451,0
425094,2016,Echo Torch,0.0161,0
28667,1964,The Gorgon,0.9359,1
12484,2001,The Forsaken,0.0168,0
48871,2010,Red: Werewolf Hunter,0.1046,0
50037,2010,Beyond the Black Rainbow,0.4667,0
765869,2021,Black Friday,0.0546,0
23730,1984,C.H.U.D.,0.1409,0
151933,2013,Dead in Tombstone,0.2917,0
49365,1988,Lady in White,0.1929,0
63360,1984,The Initiation,0.9365,1
7006,2007,White Noise 2: The Light,0.0062,0
9568,1996,The Dentist,0.1835,0
1872,2007,Rise: Blood Hunter,0.0356,0
225048,2013,Evangeline,0.4744,0
35979,2007,Pumpkinhead: Blood Feud,0.5111,1
121606,2013,Resolution,0.0549,0
23173,2009,Tormented,0.0232,0
418585,2016,The Crooked Man,0.1084,0
12685,2010,BloodRayne: The Third Reich,0.4675,0
229182,2015,The Harvest,0.0095,0
18256,1995,Castle Freak,0.859,1
17911,2009,Mega Shark vs. Giant Octopus,0.5337,1
39916,1980,Contamination,0.4265,0
20481,1990,Nightbreed,0.7935,1
332704,2015,Backtrack,0.0241,0
25557,1994,The Puppet Masters,0.0117,0
421131,2017,The Carmilla Movie,0.0911,0
20381,2003,The Hitcher II: I've Been Waiting,0.03,0
6948,2006,The Woods,0.3281,0
127884,2012,Come Out and Play,0.0198,0
39522,2010,Mega Piranha,0.7237,1
47914,1977,The White Buffalo,0.9602,1
221737,2013,RoboCroc,0.4363,0
564176,2018,Deadsight,0.1261,0
794234,2022,The Bunker Game,0.1703,0
27274,1990,Frankenhooker,0.0708,0
3079,1957,The Curse of Frankenstein,0.879,1
13557,2006,The Gravedancers,0.1179,0
464431,2016,The Wilding,0.0485,0
40229,1982,The House on Sorority Row,0.7891,1
27726,1982,Q,0.6579,1
978651,2022,The Razing,0.1115,0
11772,1963,The Haunting,0.6676,1
18502,1985,The Stuff,0.1293,0
506775,2018,Nekrotronic,0.1158,0
279690,2015,He Never Died,0.0465,0
11342,1989,Warlock,0.111,0
550273,2019,Boo!,0.1458,0
174188,2013,Rapture-Palooza,0.0193,0
631060,2021,Things Heard & Seen,0.0203,0
882216,2022,The Dream Machine,0.0159,0
577889,2019,Hostage Radio,0.1889,0
11217,2004,Club Dread,0.3837,0
369196,2019,I Spit on Your Grave: Déjà Vu,0.2,0
12583,2004,Ginger Snaps Back: The Beginning,0.7519,1
58664,2008,Mostly Ghostly,0.024,0
10093,2006,The Return,0.0163,0
15991,2008,Bad Biology,0.2309,0
63727,2010,Exorcismus,0.1174,0
216580,2014,Savaged,0.8075,1
408439,2016,Hounds of Love,0.3345,0
179111,2013,A Field in England,0.3064,0
114958,2012,Storage 24,0.006,0
589594,2019,Abduction,0.0559,0
457712,2018,The VelociPastor,0.2638,0
26587,2009,Dread,0.0704,0
92182,2011,Silent House,0.0561,0
5898,1990,Brain Dead,0.1696,0
82743,2011,Inbred,0.5087,1
43274,1997,Tower of Terror,0.2307,0
480100,2018,Nightmare Cinema,0.2809,0
539364,2019,Satanic Panic,0.5584,1
67642,1985,Evils of the Night,0.4051,0
83188,2011,Camel Spiders,0.2153,0
116811,2012,Berberian Sound Studio,0.1182,0
856290,2022,After She Died,0.9174,1
510284,2019,Braid,0.3889,0
472269,2018,Possum,0.2692,0
54585,2006,Night Feeders,0.1347,0
3025,1960,The Two Faces of Dr. Jekyll,0.6327,1
426375,2018,Malicious,0.0203,0
26811,1965,Dr. Terror's House of Horrors,0.709,1
278316,2014,Da Sweet Blood of Jesus,0.2502,0
45878,1987,Return to Horror High,0.5298,1
26914,1990,Troll 2,0.9578,1
132064,2011,Vile,0.2867,0
782760,2021,COVID-21: Lethal Virus,0.0541,0
46020,2010,Sharktopus,0.7843,1
532870,2020,Run Sweetheart Run,0.0724,0
254472,2015,Stung,0.7832,1
73290,2011,Urban Explorer,0.1586,0
46420,2009,The Loved Ones,0.0195,0
434873,2016,It Stains the Sands Red,0.0791,0
21398,2009,Grace,0.0297,0
511449,2018,Family Blood,0.0207,0
11347,1988,The Lair of the White Worm,0.7486,1
529193,2022,The Harbinger,0.0756,0
15423,2006,Snoop Dogg's Hood of Horror,0.2528,0
891931,2022,Monster Portal,0.2528,0
19154,1998,The Second Arrival,0.0125,0
13548,2007,Borderland,0.0872,0
13954,2008,Alien Raiders,0.4112,0
78381,2011,Twixt,0.0924,0
257087,2016,The Veil,0.1905,0
315024,2015,Jurassic City,0.2959,0
85191,1981,Scream,0.4581,0
723377,2021,The Scary of Sixty-First,0.1382,0
13006,1992,Split Second,0.0679,0
73936,2011,Retreat,0.0861,0
30566,1972,Blacula,0.5601,1
9783,2007,Sublime,0.2323,0
26588,2009,Summer's Blood,0.5646,1
19166,2005,House Of 9,0.1367,0
1011679,2022,Shark Side of the Moon,0.2418,0
16093,1962,Carnival of Souls,0.5649,1
296130,2015,Harbinger Down,0.143,0
806804,2021,Aileen Wuornos: American Boogeywoman,0.0089,0
29787,1988,Monkey Shines,0.7938,1
49763,1996,Bad Moon,0.5608,1
27412,1988,Hollywood Chainsaw Hookers,0.4499,0
410126,2016,Patient Seven,0.0182,0
429742,2018,Still/Born,0.0574,0
429727,2017,Bad Match,0.1373,0
18870,2006,Minotaur,0.3027,0
47518,2010,The Tortured,0.0143,0
27318,1997,Jack Frost,0.172,0
4457,1988,Witchery,0.5898,1
580944,2019,Treehouse,0.3444,0
881460,2021,Planet Dune,0.6193,1
351043,2015,Amnesiac,0.0176,0
26957,1993,Puppet Master 4,0.4093,0
638045,2021,The Toll,0.0765,0
471666,2014,Resident Evil: Keeper's Diary,0.4194,0
681195,2020,Shifter,0.2384,0
55723,2011,ChromeSkull: Laid to Rest 2,0.0615,0
11905,1984,The Company of Wolves,0.8392,1
19564,2005,The Prophecy: Uprising,0.0496,0
543917,2019,Bloodline,0.0982,0
14459,2007,Storm Warning,0.1785,0
254193,2014,Late Phases,0.73,1
928391,2022,The Red Book Ritual,0.2717,0
509679,2022,Payne & Redemption,0.037,0
343173,2015,The Rezort,0.0536,0
17287,2006,Poultrygeist: Night of the Chicken Dead,0.5958,1
116979,2012,Chained,0.0133,0
872497,2022,Resurrection,0.2064,0
28499,2009,Open Graves,0.048,0
242033,2013,Scorned,0.0584,0
79771,2011,Chillerama,0.9744,1
467239,2017,Temple,0.0107,0
29077,1985,The Bride,0.1801,0
17166,2008,Insanitarium,0.4951,0
16372,1961,The Innocents,0.015,0
15360,1972,The Night Stalker,0.658,1
512584,2018,Trico Tri Happy Halloween,0.0521,0
14147,2005,DeVour,0.0547,0
111440,2012,The Pact,0.0218,0
655426,2019,After She Wakes,0.3408,0
24808,1983,Something Wicked This Way Comes,0.8469,1
309889,2015,The Culling,0.3179,0
29889,2009,Silent Venom,0.1537,0
586592,2019,Come to Daddy,0.2259,0
34996,1995,The Addiction,0.0194,0
16350,2008,Vinyan,0.0111,0
580629,2019,Get Duked!,0.0756,0
265010,2014,The Canal,0.1145,0
12576,2002,Deathwatch,0.2323,0
392818,2016,The Transfiguration,0.828,1
101519,2012,A Fantastic Fear of Everything,0.3479,0
16126,2007,Flight of the Living Dead,0.1629,0
207774,2013,The Borderlands,0.2628,0
37254,2001,Mermaid Chronicles Part 1: She Creature,0.0106,0
8991,2003,Undead,0.1879,0
399894,2016,Daylight's End,0.1058,0
20606,2009,Doghouse,0.221,0
13549,1976,Burnt Offerings,0.1066,0
560252,2018,Matriarch,0.0486,0
10961,2006,Behind the Mask: The Rise of Leslie Vernon,0.205,0
284711,2014,Sharktopus vs. Pteracuda,0.3799,0
486011,2017,Like.Share.Follow.,0.0779,0
226458,2015,Exeter,0.2942,0
431185,2018,He's Out There,0.1016,0
34335,2010,Nine Dead,0.1132,0
37530,1987,House II: The Second Story,0.0651,0
14098,2008,100 Feet,0.0419,0
10299,1964,"Hush... Hush, Sweet Charlotte",0.6634,1
15543,2006,Penny Dreadful,0.2921,0
70984,1991,"Silent Night, Deadly Night 5: The Toy Maker",0.665,1
28859,1991,Dolly Dearest,0.1946,0
759902,2020,Hunter Hunter,0.7226,1
46812,2010,Lost Boys: The Thirst,0.0689,0
550148,2018,The Body,0.0608,0
648043,2019,The Driver,0.0462,0
396004,2016,The Evil in Us,0.236,0
24580,1955,The Quatermass Xperiment,0.6451,1
848886,2021,Hellbender,0.3631,0
265019,2014,Preservation,0.0384,0
33020,1972,Dracula A.D. 1972,0.9486,1
643866,2019,Pilgrim,0.6705,1
370178,2016,Scare Campaign,0.1335,0
73196,2006,The Jail: The Women's Hell,0.763,1
84178,2012,Black Rock,0.1279,0
38033,2010,Chain Letter,0.1462,0
36275,1979,Killer Fish,0.847,1
764086,2022,Masking Threshold,0.8863,1
28900,2006,Halloween: 25 Years of Terror,0.1179,0
542713,2019,Starfish,0.1935,0
15658,1987,Flowers in the Attic,0.1362,0
74747,1987,The Curse,0.7422,1
30789,1981,Venom,0.9544,1
42187,2001,Shark Attack 2,0.4371,0
15749,2008,While She Was Out,0.0351,0
28669,1966,Rasputin: The Mad Monk,0.4984,0
241958,2013,Prisoners of the Sun,0.2591,0
20842,1972,Children Shouldn't Play with Dead Things,0.8602,1
15418,2007,First Born,0.0138,0
10085,2006,Unrest,0.057,0
32569,1963,X: The Man with the X-Ray Eyes,0.4935,0
20034,2008,Hush,0.0731,0
623521,2019,The Dare,0.0382,0
68684,2011,Detention,0.534,1
324803,2015,Hangman,0.0759,0
592230,2019,Blood Quantum,0.8736,1
39578,1981,The Monster Club,0.9566,1
483737,2017,Totem,0.0051,0
31952,1970,The Vampire Lovers,0.8604,1
10790,2006,The Abandoned,0.0881,0
538227,2019,Extra Ordinary,0.1229,0
26912,1967,Quatermass and the Pit,0.712,1
27259,2002,Long Time Dead,0.2753,0
280000,2014,Lemon Tree Passage,0.0618,0
12683,2008,Alone in the Dark 2,0.3293,0
9306,1996,The Island of Dr. Moreau,0.0457,0
457491,2017,Alien: Covenant - Prologue: The Crossing,0.0114,0
34592,2010,ZMD: Zombies of Mass Destruction,0.1932,0
24194,1986,TerrorVision,0.4564,0
18274,1972,Frogs,0.6629,1
812320,2022,Slapface,0.5767,1
18990,1959,The Mummy,0.8992,1
32595,1987,Howling III: The Marsupials,0.8895,1
391975,2016,2 Lava 2 Lantula!,0.0357,0
29514,1990,Two Evil Eyes,0.9125,1
86759,2011,Rosewood Lane,0.0141,0
734353,2020,Anything for Jackson,0.1036,0
27303,1995,Hideaway,0.0743,0
10900,2008,Surveillance,0.0478,0
24116,2009,The Skeptic,0.0883,0
32146,1991,Body Parts,0.3188,0
952813,2022,The Legend of Johnny Jones,0.0382,0
436494,2018,Feral,0.0629,0
119517,2012,Zombies vs. Strippers,0.6309,1
23382,2009,Dark Country,0.2501,0
26690,1968,The Boston Strangler,0.5379,1
513208,2019,Itsy Bitsy,0.2839,0
139933,2012,Kiss of the Damned,0.9286,1
614199,2019,Spiral,0.1991,0
29425,1973,The Crazies,0.8229,1
57313,2010,8213: Gacy House,0.1098,0
46342,2004,Evilenko,0.0833,0
14228,2005,Mortuary,0.0864,0
257444,2015,The Boy,0.0265,0
9814,2005,Death Tunnel,0.0996,0
397278,2016,Fender Bender,0.4003,0
27813,1982,Basket Case,0.9186,1
228358,2014,The Pact II,0.0272,0
220471,2014,The Devil's Hand,0.1886,0
31915,1980,Prophecy,0.9143,1
28605,1987,Ghoulies II,0.5858,1
32051,1975,Race with the Devil,0.1188,0
69270,2010,Super Hybrid,0.0871,0
410876,2016,Tell Me How I Die,0.0549,0
795853,2021,Gaia,0.1103,0
628446,2019,Killer Sofa,0.4382,0
40952,1982,Alone in the Dark,0.398,0
35073,1953,"The Beast from 20,000 Fathoms",0.9639,1
400605,2016,Dead Rising: Endgame,0.2888,0
42307,2010,Road Train,0.2502,0
449535,2017,Dead Shack,0.2604,0
680734,2020,Crawlers,0.6631,1
10359,1999,Resurrection,0.0143,0
540291,2019,Isabelle,0.0913,0
35978,2010,Pumpkinhead: Ashes to Ashes,0.6361,1
413100,2015,Ouija: Summoning,0.2456,0
72595,2010,Jack in the Box,0.0506,0
404516,2016,Let Her Out,0.1027,0
15069,2007,WΔZ,0.1321,0
34223,1986,Vamp,0.2051,0
551994,2019,The Shed,0.1338,0
301325,2015,#Horror,0.009,0
648408,2019,Abigail,0.0031,0
48669,2010,Terror Trap,0.7744,1
362409,2016,Trash Fire,0.6427,1
715370,2022,Burial,0.0853,0
400649,2016,Attack of the Killer Donuts,0.7226,1
98568,2011,Enter Nowhere,0.0028,0
560014,2018,The Black String,0.0121,0
67087,1983,Curtains,0.5764,1
621707,2020,The Vigil,0.0966,0
62131,1986,Link,0.4724,0
39890,1960,The City of the Dead,0.4214,0
331392,2017,Eloise,0.0428,0
264532,2014,Visitors,0.4488,0
14745,2008,The Haunting of Molly Hartley,0.2746,0
139715,2012,Detention of the Dead,0.1596,0
32076,1987,The Believers,0.2863,0
46368,2010,The Rig,0.1589,0
277688,2014,Suburban Gothic,0.0699,0
49745,1999,The 4th Floor,0.0633,0
398588,2017,Dismissed,0.0011,0
628866,2020,The Return,0.5923,1
53245,2008,Yeti: Curse of the Snow Demon,0.4591,0
470390,2017,The Atoning,0.0108,0
612515,2019,Dark Encounter,0.1788,0
41419,2006,Mammoth,0.7213,1
91908,2005,Rings,0.0404,0
26215,1997,Quicksilver Highway,0.495,0
49597,2005,Vampires: The Turning,0.1893,0
21922,2008,Sea Beast,0.4776,0
16154,1971,Let's Scare Jessica to Death,0.5643,1
55890,2010,Bereavement,0.0167,0
464757,2017,Nightworld,0.1106,0
37529,2005,The Prophecy V: Forsaken,0.1002,0
27816,1992,Basket Case 3: The Progeny,0.1693,0
1007205,2022,York Witches Society,0.0055,0
304613,2014,Charlie's Farm,0.1176,0
41848,1990,The Amityville Curse,0.0841,0
